original_url,url_norm,hostname,registered_domain,url_length,domain,tld,subdomain,num_subdomains,domain_length,num_dots,num_slashes,num_hyphens,num_underscores,num_digits,num_uppercase,num_lowercase,num_special_chars,has_query,has_fragment,path_length,path_depth,query_length,num_query_params,entropy_domain,entropy_subdomain,entropy_path,resolved_ips,num_resolved_ips,nameservers,mx_records,cname_chain,ttl_min,ttl_max,ttl_avg,asn_number,asn_org,hosting_country,registrar,registrant_name,registrant_org,registrant_country,whois_creation_date,domain_age_days,whois_expiration_date,domain_expiry_days_left,https,tls_subject_cn,tls_issuer,tls_valid_from,tls_valid_to,tls_san_list,tls_expiry_days_left,tls_self_signed,tls_wildcard,tls_cn_mismatch,tls_free_ca,http_status_code,final_url_after_redirects,num_redirects,server_header,content_type,content_length,favicon_present,favicon_md5,favicon_phash,favicon_path,favicon_error,is_ephemeral_host_flag,ephemeral_provider,parked_flag,parked_reason,lookalike_flag,lookalike_target,lookalike_edit_distance,lookalike_edit_distance_rel,semantic_brand_score,ocr_text,blocklist_hit,ct_mentions,rule_score,label,processed_at,evidence_png,evidence_pdf,screenshot_phash,screenshot_error,target_org,crawled_url,device,error,page_text,num_forms,num_inputs_total,num_password_fields,num_iframes,num_external_scripts,meta_refresh_present,script_html_ratio,cross_domain_forms,http_error
http://icicibank.com,http://icicibank.com,icicibank.com,icicibank.com,20.0,icicibank.com,com,,0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,False,False,0.0,0.0,0.0,0.0,2.9689185639620974,0.0,0.0,20.204.105.107,1.0,"a7-65.akam.net.,a12-65.akam.net.,ns3.icicibank.com.,ns1.icicibank.com.,ns2.icicibank.com.,a14-65.akam.net.,a20-67.akam.net.,a1-79.akam.net.,a3-66.akam.net.",icicibank-com.mail.protection.outlook.com.,,96.0,96.0,96.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,"Network Solutions, LLC",,,IN,1996-07-16T04:00:00,10667.0,2026-07-15T04:00:00,288.0,False,,,,,,,,,,,403.0,https://www.icicibank.com/,1.0,,text/html,179.0,True,e9e70d85e7ad4f6a4d47c6476307c643,c0271ebc6dd831e3,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicibank.com_favicon.ico,,False,,True,small_content,False,,9999.0,1.0,,,,,10.0,Benign,2025-09-29T14:38:58.749553,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicibank.com_mobile_1.png,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicibank.com_mobile_1.pdf,c140424276777f3f,,Unknown,http://icicibank.com,mobile,,,,,,,,,,,
http://icicibank.com,http://icicibank.com,icicibank.com,icicibank.com,20.0,icicibank.com,com,,0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,False,False,0.0,0.0,0.0,0.0,2.9689185639620974,0.0,0.0,20.204.105.107,1.0,"a1-79.akam.net.,ns2.icicibank.com.,a3-66.akam.net.,a14-65.akam.net.,a7-65.akam.net.,ns3.icicibank.com.,ns1.icicibank.com.,a20-67.akam.net.,a12-65.akam.net.",icicibank-com.mail.protection.outlook.com.,,137.0,137.0,137.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,"Network Solutions, LLC",,,IN,1996-07-16T04:00:00,10667.0,2026-07-15T04:00:00,288.0,False,,,,,,,,,,,200.0,https://www.icicibank.com/,1.0,,text/html;charset=utf-8,87863.0,True,e9e70d85e7ad4f6a4d47c6476307c643,c0271ebc6dd831e3,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicibank.com_favicon.ico,,False,,False,,False,,9999.0,1.0,,,,,0.0,Benign,2025-09-29T14:39:06.082098,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicibank.com_desktop_2.png,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicibank.com_desktop_2.pdf,f070705253578f8f,,Unknown,http://icicibank.com,desktop,,"ICICI Bank - Personal, Business, Corporate and NRI Banking Online ICICI Bank Close Personal Personal Accounts Back Accounts Close Savings Account Salary Account Get the best from ICICI Bank. Open a Savings Account for seamless payments APPLY NOW Deposits Back Deposits Close Fixed Deposit Recurring Deposit iWish - Goal Based Savings VIEW ALL DEPOSITS Fixed Deposit Interest Rates Fixed Deposit Calculator Dream it, achieve it! FDs offer stable returns for your dreams. OPEN FD Payments Back Payments Close Money Transfer Credit Card Bill Payment Tax Payment Bill Payments & Recharges Contactless Payments E-wallet FastTag VIEW ALL PAYMENTS IFSC Code Finder UPI Forex Services Shop without your wallet! Scan & Pay instantly! T&Cs. USE IMOBILE Cards Back Cards Close Credit Cards Debit Cards Forex Cards Prepaid Cards VIEW ALL CARDS Compare Credit Cards Offers Manage Standing Instructions Explore your Financial Journey Now Finances with a credit card from ICICI Bank. EXPLORE NOW Loans Back Loans Close Personal Loan Home Loan Car Loan Education Loan Loans against Securities Loan against Shares Loan against Mutual Funds Loan against Property VIEW ALL LOANS Multi Product Eligibility Calculator Personal Loan EMI Calculator Home Loan EMI Calculator Home Loans Just 5 steps to realising your dream Home. APPLY NOW Investments Back Investments Close Mutual Funds 3-in-1 Account (Invest in stocks) Demat Account National Pension System Public Provident Fund Government Schemes Senior Citizens Savings Scheme VIEW ALL INVESTMENTS SIP Calculator Lumpsum Calculator Mutual Funds (SIP) Choose from thousands of schemes INVEST NOW Insurance Back Insurance Close Life Insurance Health Insurance Vehicle Insurance Travel Insurance Government Schemes VIEW ALL INSURANCE Life Insurance With our affordable and flexible term plan. INSURE YOUR LOVED ONES Special Services Back Special Services Close Private Banking Campus Power Retirement Planning An exclusive invite! APPLY NOW Close NRI NRI Accounts Back Accounts Close Savings Account Overseas Savings Account Account for Returning NRI GIFT City Savings Account Interest Calculator Get the best from ICICI Bank Open NRE/NRO accounts to manage your banking APPLY NOW Deposits Back Deposits Close Fixed Deposit Recurring Deposit Foreign Currency & RFC FD VIEW ALL DEPOSITS Fixed Deposit Interest Rates Recurring Deposit Interest Rates FCNR & RFC FD Rates Fixed Deposit Calculator Dream it, achieve it! FDs offers Upto 7.2%* returns OPEN FD Investments Back Investments Close 3-in-1 Trading Account PIS (Portfolio Investment Scheme) Mutual Funds INVEST NOW Portfolio Investment Scheme Enables NRIs to purchase and sell shares. INVEST NOW Money Transfer Back Money Transfer Close Send Money to India Send Money Abroad Global UPI Payments VIEW ALL MODES OF MONEY TRANSFER Money2India Cost-effective online money transfer service TRANSFER NOW Loans and Cards Back Loans and Cards Close Home Loan Loan against Property Overdraft against Fixed Deposits Education Loan Credit Cards Home Loans Avail digital sanction in 5 simple steps APPLY NOW Services Back Services Close Update KYC FATCA Update Profile (Passport, Other Services) Upload Additional Documents FAQs on Service requests Digital Banking Get complete control of your bank account. Login Now NRI Edge Back NRI Edge Close NRI Edge NRI Edge A one-stop knowledge hub Visit Now Close Business Business Accounts Back Accounts Close Current Account Roaming Current Account RERA Account Escrow Account GEM Account Accounts that suits business needs! APPLY NOW Deposits Back Deposits Close Fixed Deposits Fixed Deposit backed Overdraft Fixed Deposit Interest Rates Fixed Deposit Calculator Dream it, achieve it! OPEN FD Cash Management Services Back Cash Management Services Close Payment Solutions Collection Solutions Tax and other Statutory Solutions Corporate API Suite VIEW ALL ICICI Bank E-Collection Bulk payments made easy using I-multipay KNOW MORE Merchant Services Back Merchant Services Close Payment Solution Collection Solution API Banking E-Commerce VIEW ALL MODES OF MONEY TRANSFER Merchant Services Instant settlements with ICICI Bank QR Trade Back Trade Close Import Solutions Digital Solutions Export Solutions Bank Guarantees Domestic / Inland Trade solutions Capital Account Service Exchange Earners’ Foreign Currency (EEFC) Account VIEW ALL Round-the-clock banking for export-import transactions Cards Back Cards Close Business Debit Cards Business Credit Cards Corporate Forex Card Corporate Cards Explore your Financial Journey Now Finances with a credit card from ICICI Bank. Business Loans Back Business Loans Close Working Capital Loans VIEW ALL Business Loans Global Market Services Back Global Market Services Close Forex Derivatives Bullion Bonds Economic Research VIEW ALL Forex Card Rate Global Market Services Capital Market and Securities Market Services Back Capital Market and Securities Market Services Close Capital Market Services Securities Market Services Custodial Services VIEW ALL Capital Markets & Custodial Services Close iShop Resources Back Resources Close Blogs (The Orange Hub) Videos (iPlay) Calculators Home Buyers Guide About Back About Close About ICICI Group Companies Board of Directors Investor Relations News Room Awards & Recognition Environmental, Social and Governance Help Back Help Close Help and Support Contact Us Customer Care Track Applications / Service Requests Form Center Online Assist Information Center FAQs Feedback Service Requests Queries Complaints Report Suspicious Behaviour Report Unauthorized Transaction Complaints Toll Free No 1800 1080 Ask iPal Save Items International Site Country Dropdown Back International Site Close India Gift City India Bahrain Canada China Germany Hong Kong Singapore UK USA DIFC-UAE Europe Open Accessibility Menu Back Close Accessibility Text Size A- A A+ High contrast mode Manage Cookies Login Close Login panel Login to Internet Banking Personal NRI Banking Corporate Commercial Card Money2World Money2India open hamburger menu Truth, Trust, Transparency Accounts accounts Accounts accounts Cards cards Cards cards Loans loans Loans loans Deposits deposit Deposits deposit Investment investment Investment investment Get Support 1800 1080 Get Support 1800 1080 Offers for you! Hot Selling Credit Card for you! Enjoy discounts on BookMyShow, electronics, dining & more! APPLY DETAILS Hot Selling Ongoing Offer Home Loan Get a Home Loan of up to Rs 5 crore* with quick processing Apply DETAILS Ongoing Offer Ongoing Offer Personal Loan Get instant disbursement with no foreclosure charges after 12 EMIs APPLY DETAILS Ongoing Offer Ongoing Offer Car Loan Drive your new car with 100% on-road funding APPLY DETAILS Ongoing Offer Savings, Demat and Trading made easy! Simplify finances, start trading today. Know More Know More Your dream home, your pride Turn your dream into reality with an ICICI Bank Home Loan Apply Now Apply Now Dine with UPI on Credit Cards! Get your RuPay Credit Card instantly. T&Cs Apply Now Apply Now Special Offer on Personal Loan Offer is valid till Sept 30, 2025. T&Cs Apply Now Apply Now MILAP - Grievance Redressal Day Share feedback & resolve grievances, every 3rd Friday* Locate us Locate us Reserve Bank of India Integrated Ombudsman Scheme Know More Know More Something else? For NRI For Business Service Request Track Applications / Service Requests Smart Lock Block Card Report Fraud Open an Account Savings Salary NRI Business Investments VIEW ALL Choose Your Loan Personal Personal Home Home Vehicle Vehicle Education Education @ % % : Trustworthy Banking Experience transparent and seamless banking with security at every step. Choose Your Credit Card Hot Selling Sapphiro save compare BEST FOR Premium Lifestyle Offers Lounge Access | Golf Rounds | BookMyShow Offers more APPLY DETAILS Close More Info Sapphiro BEST FOR Welcome Vouchers International Airport Lounge Access Domestic Airport Lounge Access Buy One Get One offer on BookMyShow APPLY DETAILS Exclusive Rewards Rubyx save compare BEST FOR High-End Lifestyle Perks Welcome vouchers | Complimentary Golf rounds | Lounge access more APPLY DETAILS Close More Info Rubyx BEST FOR Welcome Vouchers Airport & Railway Lounge accesses BookMyShow Offers 24x7 Concierge services APPLY DETAILS Popular Coral save compare BEST FOR Everyday or On-The-Go Spends Lounge access | BookMyShow offers | INOX offers more APPLY DETAILS Close More Info Coral BEST FOR BookMyShow Offers Fuel waivers Milestone rewards Personal Accident Insurance APPLY DETAILS prev next Looking for a Business card? VIEW Sapphiro save compare BEST FOR Premium Lifestyle Offers Lounge Access | Golf Rounds | BookMyShow Offers more APPLY DETAILS Close More Info Sapphiro BEST FOR Welcome Vouchers International Airport Lounge Access Domestic Airport Lounge Access Buy One Get One offer on BookMyShow APPLY DETAILS EXPLORE ALL CREDIT CARDS EXPLORE ALL CREDIT CARDS Looking for a Business card? VIEW add more COMPARE Close panel Seamless Mobile Banking Apple logo Google logo We use cookies to improve and personalize your browsing experience. Click Accept to continue else click Manage to change your preferences. By continuing to browse this website, you allow the use of mandatory cookies. Close Manage Accept Close your cookie setting Modal Your Cookie Settings Select and switch on & off the cookie settings you are comfortable with Essential These cookies are vital for smooth browsing, faster page loading, and ensuring the website works as it should. This feature is always active. Performance & Statistical These cookies recognize you, remember your preferences, and track site performance, ensuring proper functionality without direct identification. Targeting Targeting cookies customize your experience by showing offers that match your interests, making your visit more relevant and engaging. Confirm ICICI Footer Logo ICICI Bank Country Websites ICICI Bank Country Websites close INternational Websites India Gift City India Bahrain Canada China Germany Hong Kong Singapore UK USA DIFC-UAE Europe SCROLL TO TOP CONTACT US 1800 1080 LOCATE US Find Branches & ATMs near you Customer Service Customer Service Contact Us Customer Care Report Unauthorized Transactions Form Center Raise a Service Request Report Suspicious Activities Complaints and Grievance Redressal Complaint Form Central Know Your Customer (CKYC) List of Unclaimed Accounts Inoperative/Dormant Accounts ICICI Bank Group Websites ICICI Bank Group Websites ICICI Foundation ICICI Lombard General Insurance ICICI Prudential Life Insurance ICICI Prudential AMC ICICI Venture ICICI Direct ICICI Securities Primary Dealership Ltd ICICI Home Finance ICICI Investment Management Company Limited Regulatory Information Regulatory Information Safe Banking RBI Awareness Campaign RBI: Beware of Fictitious Offers RBI Kehta Hai Regulatory Disclosure Section Customer Literature on NPAs and SMAs Regulatory Disclosure Section 2024 RBI-UDGAM Portal (Unclaimed Deposits Gateway to Access Information) Explore Explore Interest Rates Forex Rates Service Charges and Fees Terms & Conditions FAQs Important Information Related to Digital Lending Account Activation Process Other Other Career Opportunities Do Not Call Registry Customer Service Policies Business Conduct and Ethics Use of Unparliamentary Language by Customers Fair Practice Code for Lenders Multilingual Disclaimer Sitemap Offers Nearby offers WAYS TO BANK WAYS TO BANK Digital Banking Mobile Banking Internet Banking iMobile WhatsApp Banking Pockets ATMs and Branches Insta Banking INVESTOR CENTER INVESTOR CENTER Annual reports Investor Presentation Quarterly Results Notice Investor Contact ABOUT US ABOUT US Board of Directors Media Center Awards & Recognition Environment, Social & Governance Notices CALCULATORS CALCULATORS Fixed Deposit Calculator Personal Loan EMI Calculator Home Loan EMI Calculator Car Loan EMI Calculator Mutual Fund Calculator SIP Calculator Education Loan EMI Calculator Retirement Calculator Two Wheeler Loan EMI Calculator NPS Calculator PPF Calculator VIEW OTHER LINKS Install iMobile App iOS link to download iMobile app android link to download iMobile app Get Social connect on fb connect on linked In connect on twitter connect on insta connect on YT ICICI Bank Ltd is registered with DICGC Sitemap Terms and conditions Disclaimer Privacy Policy Code of Commitment ICICI Copyright 2025. All Rights Reserved close disclaimer modal Disclaimer STAY ON THIS SITE PROCEED",1.0,10.0,0.0,0.0,4.0,False,0.5814216267976641,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icicibank.com,,"Page.content: Target page, context or browser has been closed",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icicicareers.com,,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://icicicareers.com/
Call log:
  - navigating to ""http://icicicareers.com/"", waiting until ""networkidle""
",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icicidirect.com,,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""http://icicidirect.com/"", waiting until ""networkidle""
",,,,,,,,,,
http://icicilombard.com,http://icicilombard.com,icicilombard.com,icicilombard.com,23.0,icicilombard.com,com,,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,False,False,0.0,0.0,0.0,0.0,3.1556390622295662,0.0,0.0,"13.234.149.210,3.108.115.94",2.0,"a10-65.akam.net.,a1-24.akam.net.,a28-64.akam.net.,ns1.icicilombard.com.,a11-65.akam.net.,ns4.icicilombard.com.,ns3.icicilombard.com.,a18-66.akam.net.,ns2.icicilombard.com.,a3-66.akam.net.",icicilombard-com.mail.protection.outlook.com.,,59.0,59.0,59.0,16509,"AMAZON-02, US",US,"Network Solutions, LLC",,,IN,2001-07-10T08:44:10,8847.0,2028-07-10T08:44:08,1014.0,True,www.icicilombard.com,Entrust Limited,Aug  7 00:00:00 2025 GMT,Jun 18 23:59:59 2026 GMT,"['www.icicilombard.com', 'icicilombard.com']",262.0,False,False,True,False,403.0,https://www.icicilombard.com,1.0,,text/html,374.0,False,,,,,False,,True,small_content,False,,9999.0,1.0,,,,,10.0,Benign,2025-09-29T14:39:32.724865,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicilombard.com_mobile_1.png,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\icicilombard.com_mobile_1.pdf,8f0f0f0f0f0f0f07,,Unknown,http://icicilombard.com,mobile,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://icicilombard.com,,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""http://icicilombard.com/"", waiting until ""networkidle""
",,,,,,,,,,
http://iciciprulife.com,http://iciciprulife.com,iciciprulife.com,iciciprulife.com,23.0,iciciprulife.com,com,,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,False,False,0.0,0.0,0.0,0.0,3.202819531114783,0.0,0.0,"13.232.249.237,15.207.67.42",2.0,"ns3.iciciprulife.com.,ns1.iciciprulife.com.,ns2.iciciprulife.com.","mx2-iciciprulife.logix.in.,mx1-iciciprulife.logix.in.,mx4-iciciprulife.logix.in.,mx3-iciciprulife.logix.in.",,2569.0,2569.0,2569.0,16509,"AMAZON-02, US",US,PDR Ltd. d/b/a PublicDomainRegistry.com,,,,2000-07-07T11:03:52,9215.0,2026-07-07T11:03:52,280.0,True,*.iciciprulife.com,GlobalSign nv-sa,Dec 10 06:56:05 2024 GMT,Jan 11 06:56:04 2026 GMT,"['*.iciciprulife.com', 'iciciprulife.com']",103.0,False,True,True,False,403.0,https://www.iciciprulife.com:443/,2.0,,text/html,374.0,False,,,,,False,,True,small_content,False,,9999.0,1.0,,,,,10.0,Benign,2025-09-29T14:40:02.348947,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\iciciprulife.com_mobile_1.png,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\iciciprulife.com_mobile_1.pdf,8f0f0f0f0f0f0f07,,Unknown,http://iciciprulife.com,mobile,,,,,,,,,,,
http://iciciprulife.com,http://iciciprulife.com,iciciprulife.com,iciciprulife.com,23.0,iciciprulife.com,com,,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,False,False,0.0,0.0,0.0,0.0,3.202819531114783,0.0,0.0,"15.207.67.42,13.232.249.237",2.0,"ns1.iciciprulife.com.,ns2.iciciprulife.com.,ns3.iciciprulife.com.","mx3-iciciprulife.logix.in.,mx2-iciciprulife.logix.in.,mx4-iciciprulife.logix.in.,mx1-iciciprulife.logix.in.",,3590.0,3590.0,3590.0,16509,"AMAZON-02, US",US,PDR Ltd. d/b/a PublicDomainRegistry.com,,,,2000-07-07T11:03:52,9215.0,2026-07-07T11:03:52,280.0,True,*.iciciprulife.com,GlobalSign nv-sa,Dec 10 06:56:05 2024 GMT,Jan 11 06:56:04 2026 GMT,"['*.iciciprulife.com', 'iciciprulife.com']",103.0,False,True,True,False,403.0,https://www.iciciprulife.com:443/,2.0,,text/html,374.0,False,,,,,False,,True,small_content,False,,9999.0,1.0,,,,,10.0,Benign,2025-09-29T14:40:11.551631,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\iciciprulife.com_desktop_2.png,C:\Users\Turtleneck-4\Desktop\Phishing_Detection\Phishing_Evidences\iciciprulife.com_desktop_2.pdf,8f0f0f0303e3e3e3,,Unknown,http://iciciprulife.com,desktop,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://iciciprulife.com,,"Page.content: Target page, context or browser has been closed",,,,,,,,,,
